Polygons,Generation,bestMSE,currentMSE
250,206,39490.92884259259,39623.91048611111
250,207,39490.92884259259,39564.6375
250,208,39363.62189814815,39363.62189814815
250,209,39363.62189814815,39365.924467592595
250,210,39363.62189814815,39366.21706018518
250,211,39363.62189814815,39384.58090277778
250,212,39363.62189814815,39380.92412037037
250,213,39363.62189814815,39380.92412037037
250,214,39363.62189814815,39380.898310185185
250,215,39363.62189814815,39380.898310185185
250,216,39363.62189814815,39380.28266203704
250,217,39363.62189814815,39380.3119212963
250,218,39363.62189814815,39380.3119212963
250,219,39363.62189814815,39499.574537037035
250,220,39363.62189814815,39499.574537037035
250,221,39363.62189814815,39499.55287037037
250,222,39363.62189814815,39499.01421296296
250,223,39363.62189814815,39498.98333333333
250,224,39363.62189814815,39498.99597222222
250,225,39363.62189814815,39502.700324074074
250,226,39363.62189814815,39758.16972222222
250,227,39363.62189814815,39758.16972222222
250,228,39363.62189814815,39755.57240740741
250,229,39363.62189814815,39704.699166666665
250,230,39363.62189814815,39658.60685185185
250,231,39363.62189814815,39660.237592592595
250,232,39363.62189814815,39676.418912037036
250,233,39363.62189814815,39674.151087962964
250,234,39363.62189814815,39662.99363425926
250,235,39363.62189814815,39567.11300925926
250,236,39363.62189814815,39567.11300925926
250,237,39363.62189814815,39567.11300925926
250,238,39363.62189814815,39590.862222222226
250,239,39363.62189814815,39590.862222222226
250,240,39363.62189814815,39591.10974537037
250,241,39363.62189814815,39557.33027777778
250,242,39363.62189814815,39563.08798611111
250,243,39363.62189814815,39585.076736111114
250,244,39363.62189814815,39585.047939814816
250,245,39363.62189814815,39585.047939814816
250,246,39363.62189814815,39586.43912037037
250,247,39363.62189814815,39759.744722222225
250,248,39363.62189814815,39759.78055555555
250,249,39363.62189814815,39926.12731481482
250,250,39363.62189814815,39615.42986111111
250,251,39363.62189814815,39596.87446759259
250,252,39363.62189814815,39596.87446759259
250,253,39363.62189814815,40021.43819444445
250,254,39363.62189814815,40050.27972222222
250,255,39363.62189814815,40035.59976851852
