Polygons,Generation,bestMSE,currentMSE
250,1,35444.218935185185,35444.218935185185
250,2,35444.218935185185,35444.218935185185
250,3,35444.218935185185,35445.81178240741
250,4,35444.218935185185,35459.801712962966
250,5,35444.218935185185,35459.83259259259
250,6,35444.218935185185,35468.97599537037
250,7,35444.218935185185,35454.536828703705
250,8,35444.218935185185,35454.49611111111
250,9,35444.218935185185,35454.031064814815
250,10,35444.218935185185,35448.196064814816
250,11,35444.218935185185,35445.472916666666
250,12,35444.218935185185,35445.393796296295
250,13,35444.218935185185,35445.393796296295
250,14,35444.218935185185,35445.393796296295
250,15,35443.277453703704,35443.277453703704
250,16,35443.277453703704,35443.27789351852
250,17,35443.277453703704,35443.27789351852
250,18,35443.277453703704,35444.54210648148
250,19,35443.277453703704,35444.269328703704
250,20,35443.277453703704,35444.269328703704
250,21,35443.277453703704,35444.49701388889
250,22,35443.277453703704,35444.49701388889
250,23,35380.831875,35380.831875
250,24,35380.655625,35380.655625
250,25,35380.61293981481,35380.61293981481
250,26,35379.63694444444,35379.63694444444
250,27,35379.63694444444,35379.63694444444
250,28,35379.63694444444,35379.63694444444
250,29,35379.63694444444,35379.63694444444
250,30,35379.63694444444,35379.63694444444
250,31,35379.62900462963,35379.62900462963
250,32,35363.56773148148,35363.56773148148
250,33,35363.56773148148,35363.56773148148
250,34,35363.56773148148,35363.80504629629
250,35,35363.56773148148,35363.80504629629
250,36,35363.56773148148,35363.94310185185
250,37,35363.56773148148,35363.94310185185
250,38,35363.56773148148,35382.83641203704
250,39,35363.56773148148,35384.90210648148
250,40,35363.56773148148,35384.91171296296
250,41,35363.56773148148,35384.91171296296
250,42,35165.998078703706,35165.998078703706
250,43,35165.998078703706,35165.998078703706
250,44,35165.508726851855,35165.508726851855
250,45,35162.06092592593,35162.06092592593
250,46,35035.9949537037,35035.9949537037
250,47,35035.9949537037,35040.54467592593
250,48,35035.9949537037,35040.48849537037
250,49,35035.9949537037,35041.61238425926
250,50,35035.9949537037,35041.82962962963
250,51,35035.9949537037,35041.82962962963
250,52,34872.929814814815,34872.929814814815
250,53,34866.37368055555,34866.37368055555
250,54,34866.37368055555,34866.37368055555
250,55,34866.12118055556,34866.12118055556
250,56,34866.12118055556,34866.12118055556
250,57,34866.12118055556,34887.194652777776
250,58,34866.12118055556,34892.59636574074
250,59,34866.12118055556,34892.68405092593
250,60,34866.12118055556,34889.992268518516
250,61,34866.12118055556,34890.928935185184
250,62,34866.12118055556,34890.928935185184
250,63,34830.41900462963,34830.41900462963
250,64,34830.30173611111,34830.30173611111
250,65,34830.30173611111,34831.15446759259
250,66,34830.30173611111,34831.15446759259
250,67,34830.30173611111,34831.15446759259
250,68,34829.648726851854,34829.648726851854
250,69,34829.648726851854,34829.648726851854
250,70,34829.60530092593,34829.60530092593
250,71,34829.60530092593,34829.60530092593
250,72,34829.60530092593,34829.60530092593
250,73,34829.60530092593,34829.61064814815
250,74,33992.715046296296,33992.715046296296
250,75,33991.84622685185,33991.84622685185
250,76,33991.84622685185,33995.41523148148
250,77,33991.84622685185,33993.20229166667
250,78,33959.6025,33959.6025
250,79,33959.6025,33959.85925925926
250,80,33959.6025,33959.85925925926
250,81,33959.14662037037,33959.14662037037
250,82,33941.65152777778,33941.65152777778
250,83,33450.546273148146,33450.546273148146
250,84,33450.39418981481,33450.39418981481
250,85,33450.382314814815,33450.382314814815
250,86,33450.382314814815,33450.382314814815
250,87,33450.382314814815,33450.382314814815
250,88,33450.382314814815,33450.382314814815
250,89,33450.382314814815,33450.382314814815
250,90,33449.97770833333,33449.97770833333
250,91,33449.97770833333,33449.98645833333
250,92,33449.97770833333,33467.295023148145
250,93,33449.97770833333,33467.18423611111
250,94,33449.97770833333,33467.18423611111
250,95,33449.97770833333,33467.18423611111
250,96,33449.97770833333,33468.7712962963
250,97,33449.97770833333,33506.81569444444
250,98,33449.97770833333,33506.08493055555
250,99,33449.97770833333,33506.10884259259
250,100,33449.97770833333,33510.34888888889
250,101,33449.97770833333,33516.61949074074
250,102,33449.97770833333,33516.541967592595
250,103,33449.97770833333,33516.541967592595
250,104,33449.97770833333,33516.541967592595
250,105,33449.97770833333,33516.541967592595
250,106,33449.97770833333,33516.58967592593
250,107,33449.97770833333,33516.58967592593
250,108,33449.97770833333,33516.58967592593
