Polygons,Generation,bestMSE,currentMSE
250,1,16696.718657407408,16696.718657407408
250,2,16696.54053240741,16696.54053240741
250,3,16696.54053240741,16699.612337962964
250,4,16696.54053240741,16716.20511574074
250,5,16696.54053240741,16721.669560185186
250,6,16696.54053240741,16723.721226851852
250,7,16696.54053240741,16723.721226851852
250,8,16696.54053240741,16728.80400462963
250,9,16696.54053240741,16728.55087962963
250,10,16696.54053240741,16749.253078703703
250,11,16696.54053240741,16749.264351851853
250,12,16696.54053240741,16743.89636574074
250,13,16696.54053240741,16743.86111111111
250,14,16696.54053240741,16743.86111111111
250,15,16696.54053240741,16743.864236111112
250,16,16696.54053240741,16740.08025462963
250,17,16696.54053240741,16740.192893518517
250,18,16696.54053240741,16699.79229166667
250,19,16696.54053240741,16699.37712962963
250,20,16696.54053240741,16699.37613425926
250,21,16696.54053240741,16709.926805555555
250,22,16696.54053240741,16713.998078703702
250,23,16626.175717592592,16626.175717592592
250,24,16599.79,16599.79
250,25,16599.79,16600.064305555556
250,26,16599.37650462963,16599.37650462963
250,27,16599.37650462963,16607.552268518517
250,28,16599.37650462963,16607.57875
250,29,16599.37650462963,16607.25696759259
250,30,16599.37650462963,16607.25696759259
250,31,16591.907314814816,16591.907314814816
250,32,16591.677893518518,16591.677893518518
250,33,16591.677893518518,16591.677893518518
250,34,16591.677893518518,16591.677893518518
250,35,16580.87875,16580.87875
250,36,16580.87875,16580.93391203704
250,37,16580.87875,16580.93391203704
250,38,16580.87875,16580.93391203704
250,39,16577.334444444445,16577.334444444445
250,40,16496.836967592593,16496.836967592593
250,41,16492.289837962962,16492.289837962962
250,42,16452.727708333332,16452.727708333332
250,43,16452.727708333332,16452.727708333332
250,44,16448.161828703705,16448.161828703705
250,45,16448.161828703705,16448.91101851852
250,46,16448.161828703705,16448.91101851852
250,47,16448.161828703705,16448.91101851852
250,48,16448.15224537037,16448.15224537037
250,49,16435.04773148148,16435.04773148148
250,50,16435.04773148148,16435.426273148147
250,51,16435.04773148148,16435.426273148147
250,52,16435.04773148148,16437.85363425926
250,53,16435.04773148148,16437.85363425926
250,54,15520.008703703703,15520.008703703703
250,55,15464.533125,15464.533125
250,56,15374.347939814816,15374.347939814816
250,57,15374.347939814816,15381.987777777778
250,58,15374.347939814816,15381.851550925925
250,59,15351.98150462963,15351.98150462963
250,60,15269.554375,15269.554375
250,61,15269.554375,15269.939351851852
250,62,15269.554375,15269.965925925926
250,63,15269.554375,15269.965925925926
250,64,15269.554375,15276.585578703704
250,65,15269.554375,15276.500856481482
250,66,15269.554375,15276.541875
250,67,15269.554375,15276.541875
250,68,15215.141342592593,15215.141342592593
250,69,15215.141342592593,15215.141342592593
250,70,15025.904027777779,15025.904027777779
250,71,15006.426087962964,15006.426087962964
250,72,15006.426087962964,15009.507407407407
250,73,15006.426087962964,15007.495671296296
250,74,15006.426087962964,15007.673611111111
250,75,14911.953217592592,14911.953217592592
250,76,14858.624097222222,14858.624097222222
250,77,14858.624097222222,14858.624097222222
250,78,14858.624097222222,14858.794675925927
250,79,14858.624097222222,14858.877777777778
250,80,14858.490046296296,14858.490046296296
250,81,14858.490046296296,14858.491273148149
250,82,14830.070462962964,14830.070462962964
250,83,14830.070462962964,14830.070462962964
250,84,14830.066990740741,14830.066990740741
250,85,14830.049814814814,14830.049814814814
250,86,14771.371319444444,14771.371319444444
250,87,14771.371319444444,14771.389884259259
250,88,14771.371319444444,14771.389884259259
250,89,14760.451967592593,14760.451967592593
250,90,14760.35574074074,14760.35574074074
250,91,14760.35574074074,14760.35574074074
250,92,14753.36574074074,14753.36574074074
250,93,14753.36574074074,14754.372569444444
250,94,14753.36574074074,14754.378356481482
250,95,14742.364560185186,14742.364560185186
250,96,14742.364560185186,14743.708726851852
250,97,14742.364560185186,14745.3375
250,98,14742.364560185186,14745.3375
250,99,14742.364560185186,14747.182662037038
250,100,14742.364560185186,14747.227777777778
250,101,14742.364560185186,14747.227777777778
250,102,14742.364560185186,14747.227777777778
250,103,14724.543865740741,14724.543865740741
250,104,14724.500138888889,14724.500138888889
250,105,14722.29986111111,14722.29986111111
250,106,14722.29986111111,14722.29986111111
250,107,14699.354050925926,14699.354050925926
250,108,14532.750347222222,14532.750347222222
250,109,14532.750347222222,14532.898680555556
