Polygons,Generation,bestMSE,currentMSE
250,1,43648.118263888886,43648.118263888886
250,2,43648.118263888886,43648.24319444445
250,3,43648.118263888886,43655.676087962966
250,4,43648.118263888886,43655.810162037036
250,5,43648.118263888886,43655.810162037036
250,6,43648.118263888886,43655.810162037036
250,7,43648.118263888886,43655.810162037036
250,8,43648.118263888886,43655.810162037036
250,9,43648.118263888886,43655.810162037036
250,10,43648.118263888886,43655.810162037036
250,11,43473.58122685185,43473.58122685185
250,12,43473.58122685185,43473.81835648148
250,13,43473.58122685185,43473.81835648148
250,14,43473.58122685185,43473.81835648148
250,15,43473.58122685185,43504.632106481484
250,16,43473.58122685185,43510.91601851852
250,17,43473.58122685185,43511.16615740741
250,18,43473.58122685185,43493.88921296296
250,19,43473.58122685185,43493.88921296296
250,20,43473.58122685185,43493.88921296296
250,21,43469.90555555555,43469.90555555555
250,22,43469.90555555555,43469.90555555555
250,23,43469.90555555555,43469.922106481485
250,24,43469.90555555555,43479.01430555555
250,25,43460.35034722222,43460.35034722222
250,26,43404.48956018518,43404.48956018518
250,27,43404.48956018518,43404.48956018518
250,28,43404.48956018518,43408.205092592594
250,29,43404.48956018518,43409.05768518519
250,30,43404.48956018518,43407.1274537037
250,31,43396.9862037037,43396.9862037037
250,32,43396.67534722222,43396.67534722222
250,33,43396.67534722222,43396.67534722222
250,34,43396.67534722222,43396.67534722222
250,35,43396.67534722222,43396.67534722222
250,36,43396.67534722222,43402.66923611111
250,37,43396.67534722222,43402.74706018518
250,38,43396.67534722222,43402.74706018518
250,39,43102.24935185185,43102.24935185185
250,40,43014.92564814815,43014.92564814815
250,41,42971.25048611111,42971.25048611111
250,42,42971.04231481482,42971.04231481482
250,43,42971.04231481482,42971.04231481482
250,44,42971.04231481482,42971.04231481482
250,45,42971.04231481482,42971.04231481482
250,46,42971.04231481482,42977.016180555554
250,47,42971.04231481482,42975.615949074076
250,48,42957.777916666666,42957.777916666666
250,49,42956.01976851852,42956.01976851852
250,50,42956.01976851852,42956.01976851852
250,51,42956.01976851852,42977.838425925926
250,52,42956.01976851852,42977.20835648148
250,53,42956.01976851852,42998.186898148146
250,54,42956.01976851852,42965.09439814815
250,55,42956.01976851852,42965.09439814815
250,56,42956.01976851852,42975.13553240741
250,57,42956.01976851852,42975.177777777775
250,58,42956.01976851852,42983.29106481482
250,59,42956.01976851852,42983.29106481482
250,60,42956.01976851852,42983.70539351852
250,61,42956.01976851852,42983.70539351852
250,62,42863.182592592595,42863.182592592595
250,63,42860.52743055556,42860.52743055556
250,64,42860.52743055556,42861.39331018519
250,65,42845.3224537037,42845.3224537037
250,66,42845.3224537037,42845.33090277778
250,67,42764.084398148145,42764.084398148145
250,68,42764.084398148145,42764.09724537037
250,69,42737.58076388889,42737.58076388889
250,70,42737.58076388889,42737.58076388889
250,71,42585.87988425926,42585.87988425926
250,72,42585.87988425926,42585.87988425926
250,73,42571.90423611111,42571.90423611111
250,74,42571.67525462963,42571.67525462963
250,75,42565.38055555556,42565.38055555556
250,76,42565.38055555556,42565.38055555556
250,77,42565.03828703704,42565.03828703704
250,78,42555.479097222225,42555.479097222225
250,79,42555.479097222225,42555.479097222225
250,80,42468.21738425926,42468.21738425926
250,81,42468.20212962963,42468.20212962963
250,82,42460.44902777778,42460.44902777778
