Polygons,Generation,bestMSE,currentMSE
250,1,34565.019166666665,34565.019166666665
250,2,34559.65694444445,34559.65694444445
250,3,34559.65694444445,34559.65694444445
250,4,34558.98131944444,34558.98131944444
250,5,34558.98131944444,34558.98131944444
250,6,34248.62756944444,34248.62756944444
250,7,34248.62583333333,34248.62583333333
250,8,34248.62583333333,34279.544583333336
250,9,34248.62583333333,34279.544583333336
250,10,34211.41652777778,34211.41652777778
250,11,34211.41652777778,34212.13611111111
250,12,34168.52395833333,34168.52395833333
250,13,34168.451527777775,34168.451527777775
250,14,34168.451527777775,34168.901458333334
250,15,34168.451527777775,34168.901458333334
250,16,34168.451527777775,34168.901458333334
250,17,34168.451527777775,34171.63238425926
250,18,34168.451527777775,34174.69951388889
250,19,34168.451527777775,34174.69951388889
250,20,34165.84030092593,34165.84030092593
250,21,34165.84030092593,34165.84030092593
250,22,34165.84030092593,34170.81113425926
250,23,33779.72907407407,33779.72907407407
250,24,33779.72907407407,33780.83826388889
250,25,33779.72907407407,33781.36891203704
250,26,33779.72907407407,33781.36539351852
250,27,33779.72907407407,33790.21847222222
250,28,33779.72907407407,33790.19136574074
250,29,33779.72907407407,33790.19136574074
250,30,33779.72907407407,33793.902546296296
250,31,33779.72907407407,33793.902546296296
250,32,33779.72907407407,33793.902546296296
250,33,33779.72907407407,33793.919120370374
250,34,33779.72907407407,33793.91458333333
250,35,33779.72907407407,33793.92166666667
250,36,33413.40451388889,33413.40451388889
250,37,33391.20960648148,33391.20960648148
250,38,33391.20960648148,33391.20960648148
250,39,33391.20960648148,33392.79877314815
250,40,33391.20960648148,33392.79877314815
250,41,33150.023564814815,33150.023564814815
250,42,33150.023564814815,33150.023564814815
250,43,33149.70798611111,33149.70798611111
250,44,33149.43981481482,33149.43981481482
250,45,33149.35618055556,33149.35618055556
250,46,33149.35618055556,33149.35618055556
250,47,33118.96377314815,33118.96377314815
250,48,33118.96377314815,33122.35155092592
250,49,33078.8825462963,33078.8825462963
250,50,33039.364328703705,33039.364328703705
250,51,33039.364328703705,33039.366898148146
250,52,33039.364328703705,33039.366898148146
250,53,33039.29481481481,33039.29481481481
250,54,33038.438101851854,33038.438101851854
250,55,33038.438101851854,33038.500393518516
250,56,33038.438101851854,33039.927083333336
250,57,33038.438101851854,33039.927083333336
250,58,33038.438101851854,33040.16189814815
250,59,33038.438101851854,33040.42539351852
250,60,33038.438101851854,33040.919490740744
250,61,33020.28990740741,33020.28990740741
250,62,33020.28990740741,33040.53710648148
250,63,33020.28990740741,33040.53710648148
250,64,33020.28990740741,33040.524189814816
250,65,33020.28990740741,33036.473495370374
250,66,33020.28990740741,33036.473495370374
250,67,33020.28990740741,33036.765625
250,68,33020.28990740741,33036.994259259256
250,69,33020.28990740741,33037.061203703706
250,70,33020.28990740741,33036.99414351852
250,71,33020.28990740741,33037.55229166667
250,72,33020.28990740741,33037.55229166667
250,73,33020.28990740741,33037.56418981482
250,74,33012.09143518518,33012.09143518518
250,75,33012.09143518518,33019.496828703705
250,76,33012.09143518518,33018.06358796296
250,77,33012.09143518518,33017.7244212963
250,78,33012.09143518518,33017.7244212963
250,79,32989.475625,32989.475625
250,80,32989.475625,32989.475625
250,81,32989.475625,32989.54131944444
